옛날 사골곰탕 국물,2021-10-01 00:00:00,오뚜기,350,1개,쇠고기/대두/조개류(굴),40,690,0,0,0.8,7,오뚜기_옛날 사골곰탕 국물.jpg
옛날 구수한 누룽지,2021-10-01 00:00:00,오뚜기,100,100g,X,115,20,26,0,0,2,오뚜기_옛날 구수한 누룽지.jpg
옛날 물만두,2021-10-01 00:00:00,오뚜기,300,1팩,대두/밀/돼지고기/닭고기/쇠고기,550,900,63,7,7,30,오뚜기_옛날 물만두.jpg
옛날 김치 손만두,2021-10-01 00:00:00,오뚜기,338,1팩,우유/대두/밀/새우/돼지고기/쇠고기/오징어/조개류,650,1380,75,4,9,34,오뚜기_옛날 김치 손만두.jpg
옛날 손만두,2021-10-01 00:00:00,오뚜기,338,1팩,난류(계란)/우유/대두/밀/돼지고기/쇠고기,660,920,78,6,8,29,오뚜기_옛날 손만두.jpg
옛날 왕교자,2021-10-01 00:00:00,오뚜기,324,1팩,난류(계란)/우유/대두/밀/돼지고기/쇠고기/조개류(굴),750,870,64,8,14,31,오뚜기_옛날 왕교자.jpg
옛날 김치 왕교자,2021-10-01 00:00:00,오뚜기,324,1팩,난류(계란)/대두/밀/새우/돼지고기/조개류(홍합),615,1080,71,6,8,27,오뚜기_옛날 김치 왕교자.jpg
옛날 육개장,2021-10-01 00:00:00,오뚜기,300,1팩,쇠고기/우유/대두/밀/조개류(굴),65,1160,6,2,1.2,4,오뚜기_옛날 육개장.jpg
옛날 꼬리 곰탕,2021-10-01 00:00:00,오뚜기,500,1팩,쇠고기/대두,120,860,0,0,2,19,오뚜기_옛날 꼬리 곰탕.jpg
옛날 갈비탕,2021-10-01 00:00:00,오뚜기,500,1팩,쇠고기/대두/조개루(굴),100,1300,2,0,1.9,13,오뚜기_옛날 갈비탕.jpg
옛날 설렁탕,2021-10-01 00:00:00,오뚜기,500,1팩,쇠고기,75,870,0,0,1.2,13,오뚜기_옛날 설렁탕.jpg
옛날 도가니탕,2021-10-01 00:00:00,오뚜기,500,1팩,쇠고기/대두/조개류(굴),140,1300,0,0,3.3,25,오뚜기_옛날 도가니탕.jpg
옛날 닭곰탕,2021-10-01 00:00:00,오뚜기,500,1팩,밀/대두/닭고기/계란/우유,140,1370,5,0,1,24,오뚜기_옛날 닭곰탕.jpg
옛날 들깨감자탕,2021-10-01 00:00:00,오뚜기,600,1팩,대두/밀/돼지고기,575,2070,36,0,8,33,오뚜기_옛날 들깨감자탕.jpg
옛날 삼계탕,2021-10-01 00:00:00,오뚜기,900,1팩,대두/우유/계란/닭고기,865,1080,39,3,12,76,오뚜기_옛날 삼계탕.jpg
옛날 도가니탕 죽,2021-10-01 00:00:00,오뚜기,285,1개,쇠고기/대두/밀/조개류(굴),170,490,20,2,0.9,14,오뚜기_옛날 도가니탕 죽.jpg
닭백숙 누룽지탕,2021-10-01 00:00:00,오뚜기,190,1개,닭고기,315,980,62,4,0,12,오뚜기_닭백숙 누룽지탕.jpg
맛있는 잡채 왕교자,2021-10-01 00:00:00,오뚜기,324,1팩,난류(계란)/대두/미르/돼지고기/쇠고기/조개류(굴),605,950,77,14,12,27,오뚜기_맛있는 잡채 왕교자.jpg
맛있는 잡채만두,2021-10-01 00:00:00,오뚜기,330,1팩,우유/대두/밀/돼지고기/쇠고기,645,810,100,10,6,23,오뚜기_맛있는 잡채만두.jpg
맛있는 교자만두,2021-10-01 00:00:00,오뚜기,380,1팩,난류(계란)/우유/대두/밀/돼지고기/쇠고기/조개류(굴),820,1120,106,11,4.9,31,오뚜기_맛있는 교자만두.jpg
맛있는 북어국,2021-10-01 00:00:00,오뚜기,17,1개,계란/대두/밀/고등어/쇠고기/조개류(굴),60,560,10,1,0.1,4,오뚜기_맛있는 북어국.jpg
맛있는 애호박 된장국,2021-10-01 00:00:00,오뚜기,18,1개,우유/대두/밀/쇠고기/조개류(홍합포함),60,990,10,4,0,3,오뚜기_맛있는 애호박 된장국.jpg
맛있는 쇠고기미역국,2021-10-01 00:00:00,오뚜기,250,1팩,우유/대두/밀/쇠고기/조개류(굴),70,910,0,0,2.4,7,오뚜기_맛있는 쇠고기미역국.jpg
맛있는 미역국,2021-10-01 00:00:00,오뚜기,9,1팩,대두/밀/고등어/쇠고기/조개류(굴/홍합),35,570,5,0,0.2,1,오뚜기_맛있는 미역국.jpg
맛있는 사골우거지국,2021-10-01 00:00:00,오뚜기,11,1팩,우유/대두/밀/돼지고기/쇠고기/조개류(굴),40,590,5,1,0.5,2,오뚜기_맛있는 사골우거지국.jpg
맛있는 육개장,2021-10-01 00:00:00,오뚜기,19,1팩,우유/대두/밀/쇠고기/조개류(굴),80,780,10,2,0.6,3,오뚜기_맛있는 육개장.jpg
맛있는 김치찌개,2021-10-01 00:00:00,오뚜기,250,1팩,대두/밀/돼지고기/새우/쇠고기,125,1040,7,4,1.7,8,오뚜기_맛있는 김치찌개.jpg
맛있는 콩비지찌개,2021-10-01 00:00:00,오뚜기,250,1팩,대두/돼지고기/새우/쇠고기,135,780,9,1,1,11,오뚜기_맛있는 콩비지찌개.jpg
맛있는 된장찌개,2021-10-01 00:00:00,오뚜기,250,1팩,대두/밀,120,1200,13,5,0.9,8,오뚜기_맛있는 된장찌개.jpg
맛있는 순두부찌개,2021-10-01 00:00:00,오뚜기,250,1팩,대두/밀/돼지고기/쇠고기/닭고기/오징어/새우/우유/조개류(바지락/홍합),130,830,11,2,1,8,오뚜기_맛있는 순두부찌개.jpg
맛있는 청국장,2021-10-01 00:00:00,오뚜기,19.8,1팩,대두/밀/새우/쇠고기/조개류(홍합),75,670,8,2,0.5,5,오뚜기_맛있는 청국장.jpg
맛있는 김치볶음밥,2021-10-01 00:00:00,오뚜기,200,1팩,우유/대두/밀/새우/돼지고기/쇠고기/오징어/조개류(홍합),335,890,60,12,1,6,오뚜기_맛있는 김치볶음밥.jpg
맛있는 새우볶음밥,2021-10-01 00:00:00,오뚜기,200,1팩,계란/우유/대두/밀/새우/쇠고기/조개류(굴),355,610,70,4,1,7,오뚜기_맛있는 새우볶음밥.jpg
맛있는 쇠고기볶음밥,2021-10-01 00:00:00,오뚜기,225,1회제공량,계란/쇠고기/대두/밀/우유/조개류(굴),370,920,62,0,1.7,8,오뚜기_맛있는 쇠고기볶음밥.jpg
맛있는 참치 김치 치즈 볶음밥,2021-10-01 00:00:00,오뚜기,225,1회제공량,우유/닭고기/쇠고기/돼지고기/밀/대두/새우/오징어/조개류(홍합),450,890,63,3,9,16,오뚜기_맛있는 참치 김치 치즈 볶음밥.jpg
맛있는 불닭 철판 볶음밥,2021-10-01 00:00:00,오뚜기,225,1회제공량,계란/닭고기/쇠고기/대두/밀/우유/조개류(굴),420,790,70,1,1.5,13,오뚜기_맛있는 불닭 철판 볶음밥.jpg
맛있는 치킨 카레 치즈 볶음밥,2021-10-01 00:00:00,오뚜기,200,1팩,계란/쇠고기/대두/닭고기/밀/우유,410,820,61,5,4.1,14,오뚜기_맛있는 치킨 카레 치즈 볶음밥.jpg
맛있는 오리지널 핫도그,2021-10-01 00:00:00,오뚜기,80,1개,돼지고기/대두/밀/우유/계란,235,360,23,8,3.4,7,오뚜기_맛있는 오리지널 핫도그.jpg
맛있는 치즈핫도그,2021-10-01 00:00:00,오뚜기,80,1개,돼지고기/대두/밀/우유/계란,230,380,24,8,3.7,7,오뚜기_맛있는 치즈핫도그.jpg
맛있는 할라피뇨 핫도그,2021-10-01 00:00:00,오뚜기,80,1개,돼지고기/대두/밀/우유/계란,240,370,25,8,3.5,6,오뚜기_맛있는 할라피뇨 핫도그.jpg
맛있는 메밀전병 만두,2021-10-01 00:00:00,오뚜기,360,1팩,메밀/우유/대두/밀/쇠고기/조개류(굴),510,1880,99,16,1,13,오뚜기_맛있는 메밀전병 만두.jpg
컵밥 차돌강된장 보리밥,2021-10-01 00:00:00,오뚜기,310,1개,우유/대두/밀/쇠고기,340,860,63,3,1.3,9,오뚜기_컵밥 차돌강된장 보리밥.jpg
컵밥 진한 쇠고기 미역국밥,2021-10-01 00:00:00,오뚜기,314,1개,대두/밀/쇠고기/조개류(굴/홍합 포함),350,1290,65,3,1.3,12,오뚜기_컵밥 진한 쇠고기 미역국밥.jpg
컵밥 김치참치덮밥,2021-10-01 00:00:00,오뚜기,310,1개,우유/대두/밀/돼지고기/쇠고기,425,860,69,8,2.5,13,오뚜기_컵밥 김치참치덮밥.jpg
컵밥 참치 마요 덮밥,2021-10-01 00:00:00,오뚜기,247,1개,대두/밀/우유/계란/쇠고기/토마토,460,620,64,8,3.2,11,오뚜기_컵밥 참치 마요 덮밥.jpg
컵밥 오삼불고기 덮밥,2021-10-01 00:00:00,오뚜기,310,1개,대두/밀/오징어/쇠고기/돼지고기/조개류(굴),490,800,72,9,6,14,오뚜기_컵밥 오삼불고기 덮밥.jpg
컵밥 중화 팔보채 덮밥,2021-10-01 00:00:00,오뚜기,310,1개,대두/밀/돼지고기/오징어/쇠고기/조개류(굴 포함),415,830,65,4.8,3,12,오뚜기_컵밥 중화 팔보채 덮밥.jpg
컵밥 전주식 돌솥비빔밥,2021-10-01 00:00:00,오뚜기,269,1개,대두/밀/쇠고기/우유/오징어,390,840,72,10,1.9,7,오뚜기_컵밥 전주식 돌솥비빔밥.jpg
컵밥 중화 XO 게살 덮밥,2021-10-01 00:00:00,오뚜기,287,1개,계란/대두/우유/밀/쇠고기/게/새우/조개류(굴/가리비 포함),425,740,62,2,2.9,10,오뚜기_컵밥 중화 XO 게살 덮밥.jpg
컵밥 춘천 닭갈비 덮밥,2021-10-01 00:00:00,오뚜기,310,1개,우유/대두/밀/닭고기/쇠고기/조개류(굴),390,920,69,9,1.2,13,오뚜기_컵밥 춘천 닭갈비 덮밥.jpg
컵밥 진짬뽕 밥,2021-10-01 00:00:00,오뚜기,217.5,1개,밀/대두/쇠고기/돼지고기/닭고기/오징어/새우/게/조개류(굴/홍합포함),370,1140,71,6,1.5,8,오뚜기_컵밥 진짬뽕 밥.jpg
컵밥 원조맛집 김치찌개 밥,2021-10-01 00:00:00,오뚜기,310,1개,계란/우유/대두/밀/새우/돼지고기/쇠고기,385,1130,68,5,2.2,13,오뚜기_컵밥 원조맛집 김치찌개 밥.jpg
컵밥 뚝배기 불고기밥,2021-10-01 00:00:00,오뚜기,320,1개,우유/대두/밀/쇠고기/조개류(굴),365,1230,75,8,0.9,11,오뚜기_컵밥 뚝배기 불고기밥.jpg
컵밥 제육덮밥,2021-10-01 00:00:00,오뚜기,310,1개,우유/대두/밀/돼지고기/쇠고기,520,740,70,8,7,13,오뚜기_컵밥 제육덮밥.jpg
컵밥 소시지 카레덮밥,2021-10-01 00:00:00,오뚜기,315,1개,돼지고기/토마토/대두/밀/쇠고기,455,920,74,10,4.6,11,오뚜기_컵밥 소시지 카레덮밥.jpg
컵밥 된장 짜글이밥,2021-10-01 00:00:00,오뚜기,310,1개,계란/토마토/오징어/돼지고기/닭고기/조개류(전복/홍합),325,880,64,2,1.2,9,오뚜기_컵밥 된장 짜글이밥.jpg
컵밥 수원식 갈비탕밥,2021-10-01 00:00:00,오뚜기,311,1개,쇠고기/계란/미르/우유/대두/게/새우/돼지고기/토마토/닭고기/오징어/메추리알/조개류,330,900,61,2,2.1,12,오뚜기_컵밥 수원식 갈비탕밥.jpg
컵밥 평양식 온반,2021-10-01 00:00:00,오뚜기,311.5,1개,계란/우유/대두/밀/닭고기/쇠고기,310,770,62,1,1,10,오뚜기_컵밥 평양식 온반.jpg
컵밥 서울식 설렁탕 국밥,2021-10-01 00:00:00,오뚜기,311,1개,우유/대두/밀/쇠고기/조개류(굴),320,850,60,1,1.6,11,오뚜기_컵밥 서울식 설렁탕 국밥.jpg
컵밥 곤드레나물 보리밥,2021-10-01 00:00:00,오뚜기,244,1개,우유/대두/밀/쇠고기/조개류(굴),345,480,57,2,1,7,오뚜기_컵밥 곤드레나물 보리밥.jpg
컵밥 얼큰 쇠고기전골밥,2021-10-01 00:00:00,오뚜기,320,1개,우유/대두/밀/쇠고기,385,1400,67,2,2.1,14,오뚜기_컵밥 얼큰 쇠고기전골밥.jpg
컵밥 의정부식 부대찌개밥,2021-10-01 00:00:00,오뚜기,311,1개,우유/대두/밀/새우/돼지고기/쇠고기,465,1480,80,4,3.7,11,오뚜기_컵밥 의정부식 부대찌개밥.jpg
3분 카레 약간매운맛,2021-10-01 00:00:00,오뚜기,200,1개,우유/대두/밀/토마토/쇠고기,170,900,22,10,3,5,오뚜기_3분 카레 약간매운맛.jpg
3분 짜장,2021-10-01 00:00:00,오뚜기,200,1개,계란/우유/대두/밀/돼지고기/닭고기/쇠고기/오징어/조개류(굴),215,1170,27,10,3.9,4,오뚜기_3분 짜장.jpg
3분 쇠고기 짜장,2021-10-01 00:00:00,오뚜기,200,1개,계란/우유/대두/밀/돼지고기/닭고기/쇠고기/오징어/조개류(굴),215,1170,27,10,3.9,4,오뚜기_3분 쇠고기 짜장.jpg
